date,United States,Germany,United Kingdom,Japan,Canada,France
2016-09-23,0.86,0.59,0.63,0.17,0.52,0.82
2016-09-26,0.85,0.57,0.62,0.16,0.5,0.8
2016-09-27,0.81,0.56,0.59,0.19,0.47,0.8
2016-09-28,0.82,0.54,0.61,0.21,0.47,0.79
2016-09-29,0.83,0.57,0.64,0.21,0.46,0.82
2016-09-30,0.83,0.56,0.64,0.2,0.48,0.82
2016-10-03,0.83,0.6,0.64,0.21,0.48,0.86
2016-10-04,0.86,0.63,0.66,0.21,0.51,0.9
2016-10-05,0.87,0.67,0.7,0.22,0.52,0.94
2016-10-06,0.89,0.65,0.75,0.22,0.56,0.9
2016-10-07,0.89,0.69,0.8,0.21,0.58,0.93
2016-10-10,0.89,0.72,0.81,0.21,0.58,0.96
2016-10-11,0.9,0.69,0.8,0.22,0.59,0.93
2016-10-12,0.91,0.72,0.83,0.2,0.6,0.97
2016-10-13,0.91,0.7,0.82,0.2,0.58,0.94
2016-10-14,0.96,0.72,0.88,0.22,0.63,0.94
2016-10-17,0.95,0.71,0.92,0.22,0.62,0.95
2016-10-18,0.94,0.7,0.87,0.22,0.61,0.95
2016-10-19,0.95,0.7,0.87,0.22,0.63,0.93
2016-10-20,0.94,0.67,0.86,0.2,0.63,0.91
2016-10-21,0.91,0.67,0.85,0.19,0.61,0.9
2016-10-24,0.92,0.68,0.85,0.19,0.6,0.92
2016-10-25,0.9,0.68,0.84,0.18,0.6,0.92
2016-10-26,0.92,0.72,0.88,0.18,0.6,0.97
2016-10-27,0.97,0.79,0.96,0.2,0.66,1.05
2016-10-28,0.99,0.78,0.97,0.19,0.66,1.06
2016-10-31,0.98,0.78,0.98,0.19,0.65,1.06
2016-11-01,1.0,0.8,1.02,0.19,0.66,1.08
2016-11-02,0.99,0.76,0.99,0.2,0.64,1.05
2016-11-03,1.01,0.79,1.01,0.2,0.65,1.07
2016-11-04,0.99,0.77,0.97,0.2,0.64,1.06
2016-11-07,1.01,0.78,1.01,0.2,0.67,1.07
2016-11-08,1.0,0.82,1.02,0.2,0.69,1.1
2016-11-09,1.17,0.83,1.04,0.2,0.78,1.15
2016-11-10,1.24,0.89,1.11,0.22,0.81,1.26
2016-11-11,1.24,0.91,1.13,0.22,0.81,1.3
2016-11-14,1.26,0.93,1.19,0.2,0.88,1.36
2016-11-15,1.23,0.93,1.18,0.18,0.87,1.3
2016-11-16,1.22,0.93,1.19,0.12,0.85,1.32
2016-11-17,1.26,0.91,1.21,0.17,0.89,1.32
2016-11-18,1.29,0.94,1.25,0.21,0.91,1.36
2016-11-21,1.25,0.96,1.23,0.2,0.9,1.3
2016-11-22,1.22,0.96,1.21,0.19,0.89,1.3
2016-11-23,1.23,0.96,1.3,0.19,0.87,1.35
2016-11-24,1.23,0.99,1.3,0.19,0.91,1.37
2016-11-25,1.24,0.98,1.3,0.18,0.89,1.38
2016-11-28,1.21,0.96,1.27,0.17,0.86,1.38
2016-11-29,1.2,0.97,1.27,0.19,0.84,1.33
2016-11-30,1.27,1.0,1.29,0.18,0.88,1.38
2016-12-01,1.3,1.1,1.34,0.21,0.92,1.42
2016-12-02,1.29,1.02,1.27,0.22,0.89,1.34
2016-12-05,1.27,1.04,1.3,0.22,0.89,1.38
2016-12-06,1.27,1.07,1.28,0.24,0.92,1.38
2016-12-07,1.25,1.02,1.25,0.22,0.9,1.32
2016-12-08,1.3,1.11,1.27,0.23,0.94,1.43
2016-12-09,1.33,1.12,1.31,0.24,0.99,1.43
2016-12-12,1.33,1.14,1.35,0.27,0.99,1.47
2016-12-13,1.31,1.1,1.31,0.26,0.98,1.4
2016-12-14,1.3,1.07,1.27,0.25,0.98,1.34
2016-12-15,1.32,1.14,1.34,0.28,1.01,1.38
2016-12-16,1.34,1.11,1.31,0.26,1.01,1.4
2016-12-19,1.32,1.05,1.31,0.26,0.98,1.36
2016-12-20,1.34,1.05,1.33,0.26,0.98,1.34
2016-12-21,1.35,1.04,1.31,0.24,0.98,1.3
2016-12-22,1.36,1.04,1.3,0.23,1.0,1.38
2016-12-23,1.34,1.01,1.27,0.23,1.0,1.35
2016-12-26,1.34,1.01,1.27,0.24,1.0,1.35
2016-12-27,1.33,1.01,1.27,0.24,1.0,1.33
2016-12-28,1.25,1.0,1.24,0.22,0.96,1.34
2016-12-29,1.26,0.95,1.17,0.21,0.96,1.32
2016-12-30,1.26,0.97,1.16,0.23,0.97,1.34
2017-01-02,1.26,0.96,1.16,0.23,0.97,1.33
2017-01-03,1.23,1.04,1.19,0.23,0.97,1.43
2017-01-04,1.23,1.05,1.19,0.26,0.96,1.48
2017-01-05,1.18,0.98,1.16,0.26,0.95,1.41
2017-01-06,1.21,1.02,1.18,0.27,0.97,1.43
2017-01-09,1.18,1.01,1.16,0.27,0.93,1.41
2017-01-10,1.19,1.01,1.16,0.31,0.94,1.42
2017-01-11,1.19,1.04,1.17,0.31,0.93,1.39
2017-01-12,1.19,1.03,1.14,0.26,0.89,1.36
2017-01-13,1.2,1.05,1.18,0.27,0.92,1.39
2017-01-16,1.2,1.06,1.16,0.28,0.9,1.37
2017-01-17,1.17,1.05,1.13,0.27,0.89,1.37
2017-01-18,1.21,1.07,1.15,0.28,0.94,1.4
2017-01-19,1.25,1.08,1.21,0.31,0.98,1.42
2017-01-20,1.28,1.09,1.24,0.3,0.98,1.43
2017-01-23,1.25,1.05,1.22,0.29,0.93,1.39
2017-01-24,1.27,1.08,1.23,0.28,0.97,1.42
2017-01-25,1.28,1.12,1.3,0.29,1.01,1.45
2017-01-26,1.28,1.13,1.33,0.3,1.0,1.5
2017-01-27,1.27,1.13,1.32,0.28,0.98,1.51
2017-01-30,1.28,1.12,1.3,0.32,0.99,1.47
2017-01-31,1.25,1.14,1.28,0.29,0.99,1.52
2017-02-01,1.26,1.18,1.31,0.32,0.98,1.57
2017-02-02,1.27,1.16,1.27,0.32,0.99,1.58
2017-02-03,1.27,1.15,1.25,0.32,1.0,1.62
2017-02-06,1.26,1.14,1.23,0.32,0.97,1.67
2017-02-07,1.23,1.13,1.2,0.32,0.95,1.66
2017-02-08,1.2,1.09,1.13,0.31,0.9,1.56
2017-02-09,1.22,1.09,1.14,0.3,0.93,1.53
2017-02-10,1.22,1.11,1.16,0.3,0.93,1.58
2017-02-13,1.23,1.12,1.18,0.3,0.94,1.54
2017-02-14,1.24,1.16,1.19,0.32,0.97,1.56
2017-02-15,1.25,1.16,1.2,0.33,0.97,1.57
2017-02-16,1.24,1.12,1.16,0.33,0.95,1.51
2017-02-17,1.23,1.11,1.13,0.33,0.94,1.52
2017-02-20,1.23,1.14,1.13,0.34,0.94,1.48
2017-02-21,1.22,1.16,1.14,0.33,0.94,1.5
2017-02-22,1.2,1.16,1.11,0.34,0.94,1.44
2017-02-23,1.19,1.14,1.07,0.34,0.9,1.45
2017-02-24,1.17,1.13,1.0,0.33,0.86,1.45
2017-02-27,1.17,1.12,1.06,0.32,0.88,1.4
2017-02-28,1.13,1.11,1.05,0.33,0.88,1.41
2017-03-01,1.17,1.11,1.08,0.32,0.93,1.39
2017-03-02,1.17,1.14,1.09,0.35,0.92,1.4
2017-03-03,1.17,1.16,1.09,0.36,0.94,1.42
2017-03-06,1.19,1.16,1.1,0.36,0.94,1.47
2017-03-07,1.19,1.19,1.09,0.36,0.94,1.5
2017-03-08,1.21,1.21,1.14,0.36,0.96,1.48
2017-03-09,1.23,1.28,1.12,0.35,0.98,1.57
2017-03-10,1.22,1.32,1.14,0.35,0.97,1.57
2017-03-13,1.25,1.28,1.15,0.34,1.0,1.55
2017-03-14,1.22,1.25,1.15,0.35,0.98,1.55
2017-03-15,1.19,1.24,1.17,0.35,0.96,1.52
2017-03-16,1.21,1.24,1.17,0.34,0.98,1.54
2017-03-17,1.19,1.21,1.16,0.33,0.95,1.56
2017-03-20,1.17,1.22,1.15,0.33,0.94,1.55
2017-03-21,1.16,1.2,1.11,0.32,0.92,1.53
2017-03-22,1.16,1.18,1.06,0.32,0.91,1.5
2017-03-23,1.17,1.17,1.07,0.32,0.92,1.49
2017-03-24,1.16,1.14,1.03,0.32,0.89,1.46
2017-03-27,1.13,1.11,1.0,0.32,0.88,1.28
2017-03-28,1.12,1.09,1.01,0.32,0.89,1.28
2017-03-29,1.11,1.09,1.01,0.3,0.87,1.28
2017-03-30,1.14,1.07,1.01,0.3,0.89,1.24
2017-03-31,1.13,1.07,1.01,0.26,0.88,1.26
2017-04-03,1.09,1.08,0.94,0.24,0.84,1.28
2017-04-04,1.11,1.04,0.95,0.24,0.85,1.24
2017-04-05,1.1,1.06,0.97,0.26,0.84,1.26
2017-04-06,1.1,1.04,0.97,0.27,0.82,1.25
2017-04-07,1.1,1.03,0.96,0.27,0.84,1.27
2017-04-10,1.09,1.05,0.99,0.26,0.84,1.25
2017-04-11,1.06,1.05,0.96,0.26,0.82,1.26
2017-04-12,1.04,1.04,0.95,0.24,0.78,1.26
2017-04-13,1.03,1.05,0.94,0.24,0.76,1.24
2017-04-14,1.03,1.05,0.94,0.23,0.76,1.24
2017-04-17,1.05,1.04,0.94,0.22,0.79,1.24
2017-04-18,1.01,1.02,0.92,0.23,0.75,1.21
2017-04-19,1.04,1.0,0.94,0.22,0.76,1.25
2017-04-20,1.05,1.03,0.94,0.24,0.75,1.24
2017-04-21,1.07,1.04,0.94,0.24,0.75,1.23
2017-04-24,1.04,1.02,0.97,0.24,0.75,1.27
2017-04-25,1.06,1.05,0.98,0.22,0.76,1.3
2017-04-26,1.03,1.04,0.99,0.22,0.74,1.3
2017-04-27,1.04,1.03,0.99,0.21,0.84,1.28
2017-04-28,1.02,1.05,1.01,0.22,0.83,1.3
2017-05-01,1.04,1.05,1.01,0.22,0.86,1.3
2017-05-02,1.02,1.05,1.01,0.22,0.84,1.26
2017-05-03,1.02,1.04,1.0,0.22,0.84,1.25
2017-05-04,1.05,1.09,1.01,0.22,0.85,1.27
2017-05-05,1.04,1.09,0.98,0.22,0.86,1.27
2017-05-08,1.06,1.08,0.99,0.22,0.88,1.26
2017-05-09,1.06,1.1,1.04,0.22,0.9,1.29
2017-05-10,1.06,1.08,1.03,0.22,0.92,1.28
2017-05-11,1.05,1.1,1.04,0.23,0.9,1.31
2017-05-12,1.04,1.07,0.98,0.22,0.89,1.29
2017-05-15,1.04,1.09,1.0,0.21,0.9,1.3
2017-05-16,1.03,1.09,0.99,0.21,0.87,1.3
2017-05-17,0.98,1.06,0.95,0.2,0.79,1.26
2017-05-18,0.96,1.04,0.95,0.2,0.77,1.25
2017-05-19,0.96,1.04,0.98,0.2,0.8,1.25
2017-05-22,,,,0.21,,
2017-05-23,0.98,1.06,0.98,0.21,0.81,
2017-05-24,0.97,1.06,0.97,0.21,0.76,
2017-05-25,0.96,1.04,0.95,0.22,0.74,
2017-05-26,0.95,1.01,0.92,0.2,0.73,1.24
2017-05-29,0.95,1.01,0.92,0.21,0.7,1.23
2017-05-30,0.93,1.0,0.91,0.2,0.72,1.21
2017-05-31,0.92,1.02,0.92,0.2,0.72,1.24
2017-06-01,0.92,1.01,0.94,0.2,0.73,1.24
2017-06-02,0.87,1.0,0.93,0.21,0.71,1.23
2017-06-05,0.88,0.99,0.94,0.2,0.7,1.23
2017-06-06,0.85,0.98,0.89,0.18,0.68,1.2
2017-06-07,0.87,0.99,0.89,0.16,0.69,1.2
2017-06-08,0.87,0.99,0.92,0.17,0.7,1.17
2017-06-09,0.87,0.99,0.91,0.16,0.69,1.14
2017-06-12,0.86,0.97,0.88,0.17,0.64,1.11
2017-06-13,0.85,0.96,0.89,0.17,0.65,1.1
2017-06-14,0.79,0.92,0.84,0.18,0.61,1.08
2017-06-15,0.81,0.94,0.86,0.17,0.62,1.1
2017-06-16,0.84,0.94,0.86,0.17,0.63,1.1
2017-06-19,0.83,0.93,0.86,0.17,0.6,1.1
2017-06-20,0.81,0.91,0.86,0.16,0.59,1.08
2017-06-21,0.82,0.9,0.82,0.16,0.58,1.07
2017-06-22,0.81,0.88,0.81,0.16,0.57,1.07
2017-06-23,0.8,0.88,0.8,0.16,0.58,1.06
2017-06-26,0.8,0.86,0.78,0.16,0.56,1.06
2017-06-27,0.84,0.93,0.82,0.17,0.59,1.12
2017-06-28,0.87,0.95,0.86,0.18,0.58,1.12
2017-06-29,0.9,1.02,0.89,0.18,0.63,1.18
2017-06-30,0.92,1.04,0.9,0.2,0.66,1.19
2017-07-03,0.94,1.06,0.92,0.2,0.66,1.18
2017-07-04,0.94,1.08,0.92,0.2,0.7,1.23
2017-07-05,0.92,1.07,0.95,0.2,0.66,1.2
2017-07-06,0.97,1.14,0.96,0.2,0.69,1.24
2017-07-07,0.99,1.17,0.97,0.19,0.71,1.29
2017-07-10,0.99,1.15,0.97,0.19,0.73,1.28
2017-07-11,0.99,1.15,0.98,0.2,0.73,1.28
2017-07-12,0.97,1.2,0.96,0.2,0.68,1.25
2017-07-13,0.98,1.21,0.98,0.19,0.7,1.26
2017-07-14,0.98,1.21,0.98,0.19,0.71,1.23
2017-07-17,0.96,1.2,0.96,0.19,0.7,1.24
2017-07-18,0.91,1.19,0.93,0.18,0.67,1.21
2017-07-19,0.91,1.18,0.92,0.18,0.67,1.2
2017-07-20,0.91,1.17,0.92,0.18,0.64,1.17
2017-07-21,0.9,1.14,0.91,0.18,0.63,1.14
2017-07-24,0.9,1.16,0.91,0.19,0.64,1.16
2017-07-25,0.95,1.22,0.95,0.18,0.69,1.2
2017-07-26,0.93,1.22,0.96,0.19,0.68,1.22
2017-07-27,0.95,1.21,0.96,0.18,0.7,1.22
2017-07-28,0.94,1.22,0.96,,0.7,1.22
2017-07-31,0.95,1.22,0.96,0.19,0.74,1.25
2017-08-01,0.91,1.19,0.94,0.19,0.7,1.22
2017-08-02,0.91,1.18,0.95,0.19,0.68,1.24
2017-08-03,0.88,1.14,0.93,0.18,0.66,1.21
2017-08-04,0.91,1.15,0.92,0.18,0.68,1.22
2017-08-07,0.9,1.14,0.92,0.18,0.68,1.21
2017-08-08,0.91,1.14,0.92,0.17,0.68,1.2
2017-08-09,0.91,1.11,0.89,0.17,0.67,1.19
2017-08-10,0.87,1.11,0.86,0.17,0.63,1.19
2017-08-11,0.89,1.1,0.85,0.17,0.64,1.15
2017-08-14,0.9,1.12,0.86,0.16,0.65,1.19
2017-08-15,0.93,1.14,0.86,0.16,0.66,1.2
2017-08-16,0.9,1.15,0.87,0.16,0.64,1.22
2017-08-17,0.89,1.13,0.87,0.16,0.62,1.19
2017-08-18,0.89,1.12,0.86,0.17,0.63,1.18
2017-08-21,0.88,1.12,0.85,0.16,0.63,1.18
2017-08-22,0.89,1.12,0.87,0.17,0.65,1.19
2017-08-23,0.86,1.11,0.86,0.16,0.62,1.18
2017-08-24,0.86,1.12,0.86,0.16,0.62,1.19
2017-08-25,0.83,1.11,0.87,0.17,0.61,1.19
2017-08-28,0.83,1.12,0.87,0.16,0.6,1.2
2017-08-29,0.81,1.06,0.84,0.16,0.6,1.17
2017-08-30,0.81,1.08,0.86,0.16,0.6,1.19
2017-08-31,0.79,1.09,0.86,0.17,0.57,1.18
2017-09-01,0.82,1.1,0.87,0.16,0.57,1.2
2017-09-04,0.82,1.1,0.86,0.15,0.57,1.21
2017-09-05,0.77,1.09,0.82,0.16,0.51,1.19
2017-09-06,0.8,1.07,0.83,0.17,0.5,1.19
2017-09-07,0.78,1.06,0.81,0.16,0.46,1.17
2017-09-08,0.79,1.07,0.82,0.16,0.46,1.17
2017-09-11,0.81,1.09,0.82,0.16,0.48,1.17
2017-09-12,0.83,1.13,0.86,0.16,0.5,1.21
2017-09-13,0.84,1.12,0.85,0.17,0.5,1.19
2017-09-14,0.82,1.13,0.85,0.18,0.48,1.19
2017-09-15,0.82,1.13,0.84,0.17,0.49,1.19
2017-09-18,0.83,1.15,0.88,0.17,0.51,1.2
2017-09-19,0.84,1.14,0.92,0.17,0.54,1.2
2017-09-20,0.83,1.13,0.9,0.16,0.53,1.2
2017-09-21,0.84,1.13,0.91,0.16,0.53,1.21
2017-09-22,0.82,1.13,0.91,0.16,0.51,1.21
2017-09-25,0.8,1.11,0.9,0.16,0.5,1.21
2017-09-26,0.8,1.13,0.88,0.16,0.5,1.22
2017-09-27,0.84,1.17,0.91,0.18,0.55,1.26
2017-09-28,0.86,1.18,0.92,0.19,0.59,1.25
2017-09-29,0.85,1.16,0.9,0.19,0.58,1.23
2017-10-02,0.86,1.16,0.9,0.18,0.59,1.23
2017-10-03,0.85,1.17,0.91,0.19,0.59,1.24
2017-10-04,0.85,1.16,0.92,0.19,0.59,1.23
2017-10-05,0.86,1.15,0.92,0.19,0.58,1.22
2017-10-06,0.85,1.16,0.93,0.19,0.58,1.22
2017-10-09,0.85,1.15,0.93,0.19,0.58,1.21
2017-10-10,0.85,1.14,0.92,0.2,0.57,1.21
2017-10-11,0.83,1.15,0.91,0.21,0.56,1.37
2017-10-12,0.8,1.15,0.91,0.21,0.52,1.36
2017-10-13,0.78,1.13,0.9,0.2,0.5,1.34
2017-10-16,0.77,1.11,0.88,0.2,0.5,1.32
2017-10-17,0.75,1.09,0.87,0.2,0.51,1.3
2017-10-18,0.78,1.12,0.87,0.2,0.52,1.32
2017-10-19,0.79,1.13,0.86,0.21,0.53,1.34
2017-10-20,0.81,1.17,0.89,0.21,0.55,1.39
2017-10-23,0.8,1.16,0.87,0.2,0.55,1.38
2017-10-24,0.84,1.18,0.89,0.2,0.57,1.4
2017-10-25,0.84,1.19,0.9,0.2,0.58,1.41
2017-10-26,0.85,1.16,0.9,,0.57,1.39
2017-10-27,0.82,1.15,0.89,0.22,0.56,1.39
2017-10-30,0.79,1.12,0.88,0.22,0.55,1.36
2017-10-31,0.78,1.11,0.87,0.23,0.56,1.34
2017-11-01,0.76,1.12,0.86,0.22,0.56,1.35
2017-11-02,0.74,1.12,0.85,0.22,0.55,1.34
2017-11-03,0.72,1.12,0.81,0.22,0.51,1.34
2017-11-06,0.7,1.1,0.81,0.21,0.5,1.32
2017-11-07,0.69,1.09,0.79,0.21,0.49,1.3
2017-11-08,0.69,1.09,0.77,0.23,0.49,1.31
2017-11-09,0.71,1.13,0.79,0.23,0.48,1.34
2017-11-10,0.74,1.16,0.86,0.22,0.51,1.36
2017-11-13,0.72,1.16,0.84,0.22,0.51,1.36
2017-11-14,0.68,1.14,0.83,0.23,0.49,1.34
2017-11-15,0.64,1.09,0.81,0.23,0.46,1.32
2017-11-16,0.67,1.08,0.81,0.24,0.49,1.31
2017-11-17,0.62,1.07,0.82,0.23,0.48,1.3
2017-11-20,0.62,1.08,0.8,0.24,0.48,1.28
2017-11-21,0.58,1.07,0.78,0.23,0.46,1.26
2017-11-22,0.59,1.05,0.81,0.22,0.45,1.24
2017-11-23,0.59,1.04,0.79,0.22,0.46,1.24
2017-11-24,0.6,1.06,0.79,0.21,0.45,1.25
2017-11-27,0.59,1.05,0.79,0.22,0.44,1.25
2017-11-28,0.58,1.04,0.78,0.21,0.42,1.25
2017-11-29,0.63,1.07,0.82,0.2,0.45,1.27
2017-11-30,0.63,1.05,0.81,0.2,0.46,1.25
2017-12-01,0.59,1.01,0.75,0.19,0.39,1.2
2017-12-04,0.57,1.05,0.78,0.19,0.37,1.23
2017-12-05,0.53,1.05,0.76,0.18,0.36,1.22
2017-12-06,0.53,1.04,0.73,0.2,0.37,1.22
2017-12-07,0.56,1.05,0.74,0.2,0.36,1.23
2017-12-08,0.58,1.05,0.77,0.2,0.36,1.23
2017-12-11,0.57,1.03,0.74,0.2,0.35,1.22
2017-12-12,0.57,1.05,0.76,0.2,0.35,1.23
2017-12-13,0.57,1.05,0.73,0.2,0.34,1.24
2017-12-14,0.54,1.02,0.72,0.2,0.31,1.22
2017-12-15,0.52,1.02,0.71,0.2,0.28,1.19
2017-12-18,0.57,1.01,0.7,0.19,0.29,1.18
2017-12-19,0.61,1.07,0.75,0.19,0.33,1.24
2017-12-20,0.64,1.08,0.78,0.2,0.36,1.25
2017-12-21,0.61,1.06,0.8,0.21,0.35,1.23
2017-12-22,0.59,1.05,0.79,0.19,0.36,1.23
2017-12-25,0.59,1.05,0.79,0.19,0.36,1.23
2017-12-26,0.58,1.05,0.79,0.2,0.36,1.23
2017-12-27,0.52,1.03,0.75,0.2,0.32,1.17
2017-12-28,0.52,1.02,0.76,0.19,0.34,1.22
2017-12-29,0.52,1.05,0.75,0.18,0.36,1.25
2018-01-01,0.52,1.05,0.75,0.18,0.36,1.25
2018-01-02,0.54,1.08,0.79,0.18,0.38,1.27
2018-01-03,0.52,1.06,0.75,0.18,0.37,1.26
2018-01-04,0.5,1.04,0.74,0.19,0.38,1.25
2018-01-05,0.52,1.04,0.74,0.2,0.38,1.26
2018-01-08,0.52,1.05,0.73,0.2,0.37,
2018-01-09,0.58,1.08,0.75,0.2,0.41,
2018-01-10,0.58,1.16,0.75,0.21,0.42,
2018-01-11,0.56,1.15,0.75,0.2,0.41,
2018-01-12,,,,0.21,,
2018-01-15,0.55,1.16,0.73,0.21,0.42,1.28
2018-01-16,0.52,1.13,0.72,0.21,0.4,1.26
2018-01-17,0.55,1.14,0.74,0.21,0.42,1.26
2018-01-18,0.58,1.16,0.75,0.21,0.41,1.27
2018-01-19,0.59,1.17,0.77,0.22,0.44,1.28
2018-01-22,0.59,1.17,0.79,0.21,0.44,1.29
2018-01-23,0.57,1.15,0.78,0.21,0.42,1.28
2018-01-24,0.57,1.17,0.82,0.22,0.44,1.3
2018-01-25,0.53,1.18,0.81,0.21,0.44,1.32
2018-01-26,0.54,1.17,0.82,0.2,0.44,1.32
2018-01-29,0.58,1.22,0.83,0.21,0.45,1.36
2018-01-30,0.6,1.21,0.85,0.22,0.46,1.37
2018-01-31,0.56,1.22,0.85,0.22,0.45,1.37
2018-02-01,0.63,1.26,0.87,0.22,0.51,1.38
2018-02-02,0.7,1.31,0.91,0.21,0.51,1.42
2018-02-05,0.68,1.29,0.92,0.22,0.5,1.41
2018-02-06,0.7,1.26,0.91,0.21,0.53,1.38
2018-02-07,0.71,1.29,0.92,0.22,0.53,1.39
2018-02-08,0.72,1.31,0.93,0.23,0.54,1.41
2018-02-09,0.78,1.31,0.91,0.21,0.56,1.4
2018-02-12,0.78,1.33,0.92,0.21,0.56,1.42
2018-02-13,0.73,1.32,0.92,0.22,0.55,1.42
2018-02-14,0.74,1.32,0.93,0.22,0.54,1.41
2018-02-15,0.73,1.32,0.95,0.22,0.53,1.42
2018-02-16,0.69,1.27,0.92,0.21,0.49,1.37
2018-02-19,0.69,1.3,0.93,0.21,0.49,1.4
2018-02-20,0.67,1.23,0.91,0.22,0.5,1.43
2018-02-21,0.68,1.23,0.88,0.21,0.51,1.41
2018-02-22,0.67,1.23,0.86,0.21,0.5,1.41
2018-02-23,0.63,1.19,0.82,0.2,0.46,1.37
2018-02-26,0.64,1.19,0.71,0.2,0.46,1.38
2018-02-27,0.63,1.2,0.73,0.21,0.47,1.38
2018-02-28,0.61,1.2,0.72,0.21,0.45,1.37
2018-03-01,0.6,1.2,0.7,0.2,0.41,1.37
2018-03-02,0.62,1.2,0.69,0.22,0.43,1.37
2018-03-05,0.64,1.2,0.69,0.21,0.45,1.36
2018-03-06,0.64,1.22,0.71,0.22,0.46,1.39
2018-03-07,0.63,1.2,0.69,0.21,0.46,1.36
2018-03-08,0.61,1.19,0.67,0.2,0.44,1.32
2018-03-09,0.64,1.2,0.66,0.21,0.44,1.34
2018-03-12,0.61,1.2,0.66,0.2,0.41,1.34
2018-03-13,0.59,1.19,0.65,0.2,0.41,1.33
2018-03-14,0.56,1.17,0.63,0.19,0.39,1.3
2018-03-15,0.54,1.16,0.63,0.19,0.38,1.29
2018-03-16,0.55,1.16,0.62,0.18,0.38,1.29
2018-03-19,0.55,1.16,0.62,0.19,0.39,1.3
2018-03-20,0.55,1.17,0.61,0.2,0.39,1.29
2018-03-21,0.58,1.18,0.6,0.2,0.39,1.3
2018-03-22,0.55,1.13,0.54,0.2,0.36,1.24
2018-03-23,0.56,1.14,0.55,0.18,0.34,1.24
2018-03-26,0.58,1.13,0.55,0.18,0.35,1.23
2018-03-27,0.51,1.11,0.53,0.19,0.32,1.22
2018-03-28,0.5,1.11,0.54,0.19,0.31,1.21
2018-03-29,0.47,1.1,0.53,0.18,0.32,1.21
2018-03-30,0.47,1.1,0.53,0.18,0.32,1.21
2018-04-02,0.48,1.1,0.53,0.18,0.33,1.21
2018-04-03,0.5,1.1,0.52,0.17,0.35,1.22
2018-04-04,0.51,1.09,0.52,0.16,0.36,1.22
2018-04-05,0.53,1.11,0.54,0.18,0.37,1.24
2018-04-06,0.51,1.08,0.53,0.19,0.35,1.22
2018-04-09,0.5,1.09,0.53,0.18,0.34,1.22
2018-04-10,0.49,1.08,0.52,0.19,0.36,1.22
2018-04-11,0.47,1.07,0.5,0.18,0.35,1.21
2018-04-12,0.49,1.09,0.53,0.19,0.39,1.23
2018-04-13,0.47,1.09,0.53,0.19,0.38,1.23
2018-04-16,0.45,1.1,0.54,0.19,0.4,1.24
2018-04-17,0.43,1.09,0.55,0.19,0.36,1.22
2018-04-18,0.44,1.1,0.57,0.18,0.4,1.23
2018-04-19,0.48,1.16,0.62,0.18,0.42,1.29
2018-04-20,0.5,1.15,0.65,0.19,0.41,1.28
2018-04-23,0.5,1.19,0.67,0.19,0.43,1.31
2018-04-24,0.52,1.18,0.66,0.19,0.44,1.31
2018-04-25,0.54,1.19,0.65,0.2,0.44,1.32
2018-04-26,0.5,1.16,0.62,0.19,0.44,1.29
2018-04-27,0.47,1.15,0.65,0.19,0.42,1.29
2018-04-30,0.47,1.14,0.64,0.19,0.41,1.28
2018-05-01,0.46,1.14,0.63,0.18,0.41,1.28
2018-05-02,0.48,1.15,0.63,0.18,0.43,1.29
2018-05-03,0.47,1.12,0.63,0.18,0.42,1.25
2018-05-04,0.45,1.12,0.62,0.18,0.42,1.27
2018-05-07,0.45,1.11,0.62,0.18,0.41,1.25
2018-05-08,0.47,1.14,0.64,0.18,0.42,1.29
2018-05-09,0.47,1.14,0.64,0.18,0.44,1.29
2018-05-10,0.43,1.14,0.65,0.19,0.42,1.3
2018-05-11,0.43,1.14,0.65,0.18,0.41,1.28
2018-05-14,0.45,1.17,0.66,0.18,0.43,1.31
2018-05-15,0.5,1.19,0.68,0.19,0.44,1.33
2018-05-16,0.51,1.18,0.68,0.19,0.44,1.31
2018-05-17,0.55,1.2,0.7,0.2,0.46,1.34
2018-05-18,0.51,1.16,0.68,0.2,0.45,1.31
2018-05-21,0.49,1.14,0.68,0.19,0.45,1.32
2018-05-22,0.49,1.16,0.69,0.19,0.44,1.32
2018-05-23,0.47,1.08,0.66,0.19,0.42,1.32
2018-05-24,0.47,1.07,0.65,0.19,0.41,1.28
2018-05-25,0.46,1.03,0.63,0.18,0.39,1.24
2018-05-28,0.46,1.01,0.63,0.18,0.36,1.26
2018-05-29,0.46,1.02,0.6,0.18,0.34,1.24
2018-05-30,0.44,1.03,0.61,0.18,0.33,1.15
2018-05-31,0.43,1.0,0.62,0.18,0.33,1.16
2018-06-01,0.43,1.01,0.63,0.18,0.33,1.19
2018-06-04,0.43,1.04,0.63,0.18,0.34,1.23
2018-06-05,0.44,1.02,0.62,0.18,0.34,1.22
2018-06-06,0.46,1.06,0.65,0.18,0.37,1.28
2018-06-07,0.43,1.1,0.66,0.18,0.37,1.32
2018-06-08,0.45,1.1,0.65,0.17,0.39,1.32
2018-06-11,0.43,1.1,0.66,0.18,0.4,1.39
2018-06-12,0.42,1.08,0.65,0.18,0.4,1.35
2018-06-13,0.4,1.07,0.62,0.18,0.38,1.32
2018-06-14,0.37,1.05,0.6,0.18,0.34,1.27
2018-06-15,0.37,1.02,0.61,0.17,0.33,1.23
2018-06-18,0.37,1.01,0.6,0.17,0.33,1.24
