date,germany_10y,germany_30y,japan_10y,japan_30y,uk_10y,uk_30y,us_10y,us_30y
1983-01-20,,,,,,,10.432,
1983-01-21,,,,,,,10.612,
1983-01-24,,,,,,,10.702,
1983-01-25,,,,,,,10.622,
1983-01-26,,,,,,,10.692,
1983-01-27,,,,,,,10.672,
1983-01-28,,,,,,,10.712,
1983-01-31,,,,,,,10.802,
1983-02-01,,,,,,,10.782,
1983-02-02,,,,,,,10.882,
1983-02-03,,,,,,,10.932,
1983-02-04,,,,,,,10.992,
1983-02-07,,,,,,,10.962,
1983-02-08,,,,,,,10.992,
1983-02-09,,,,,,,11.002,
1983-02-10,,,,,,,10.832,
1983-02-11,,,,,,,10.802,
1983-02-14,,,,,,,10.802,
1983-02-15,,,,,,,10.842,
1983-02-16,,,,,,,10.812,
1983-02-17,,,,,,,10.712,
1983-02-18,,,,,,,10.602,
1983-02-22,,,,,,,10.462,
1983-02-23,,,,,,,10.442,
1983-02-24,,,,,,,10.422,
1983-02-25,,,,,,,10.262,
1983-02-28,,,,,,,10.272,
1983-03-01,,,,,,,10.222,
1983-03-02,,,,,,,10.262,
1983-03-03,,,,,,,10.232,
1983-03-04,,,,,,,10.272,
1983-03-07,,,,,,,10.432,
1983-03-08,,,,,,,10.522,
1983-03-09,,,,,,,10.482,
1983-03-10,,,,,,,10.552,
1983-03-11,,,,,,,10.592,
1983-03-14,,,,,,,10.482,
1983-03-15,,,,,,,10.462,
1983-03-16,,,,,,,10.532,
1983-03-17,,,,,,,10.562,
1983-03-18,,,,,,,10.582,
1983-03-21,,,,,,,10.602,
1983-03-22,,,,,,,10.622,
1983-03-23,,,,,,,10.582,
1983-03-24,,,,,,,10.582,
1983-03-25,,,,,,,10.642,
1983-03-28,,,,,,,10.662,
1983-03-29,,,,,,,10.602,
1983-03-30,,,,,,,10.592,
1983-03-31,,,,,,,10.622,
1983-04-04,,,,,,,10.602,
1983-04-05,,,,,,,10.492,
1983-04-06,,,,,,,10.492,
1983-04-07,,,,,,,10.512,
1983-04-08,,,,,,,10.512,
1983-04-11,,,,,,,10.412,
1983-04-12,,,,,,,10.422,
1983-04-13,,,,,,,10.392,
1983-04-14,,,,,,,10.292,
1983-04-15,,,,,,,10.332,
1983-04-18,,,,,,,10.292,
1983-04-19,,,,,,,10.392,
1983-04-20,,,,,,,10.392,
1983-04-21,,,,,,,10.432,
1983-04-22,,,,,,,10.422,
1983-04-25,,,,,,,10.402,
1983-04-26,,,,,,,10.372,
1983-04-27,,,,,,,10.292,
1983-04-28,,,,,,,10.312,
1983-04-29,,,,,,,10.272,
1983-05-02,,,,,,,10.262,
1983-05-03,,,,,,,10.262,
1983-05-04,,,,,,,10.122,
1983-05-05,,,,,,,10.162,
1983-05-06,,,,,,,10.132,
1983-05-09,,,,,,,10.252,
1983-05-10,,,,,,,10.162,
1983-05-11,,,,,,,10.182,
1983-05-12,,,,,,,10.232,
1983-05-13,,,,,,,10.222,
1983-05-16,,,,,,,10.372,
1983-05-17,,,,,,,10.412,
1983-05-18,,,,,,,10.432,
1983-05-19,,,,,,,10.492,
1983-05-20,,,,,,,10.542,
1983-05-23,,,,,,,10.572,
1983-05-24,,,,,,,10.562,
1983-05-25,,,,,,,10.582,
1983-05-26,,,,,,,10.632,
1983-05-27,,,,,,,10.622,
1983-05-31,,,,,,,10.801,
1983-06-01,,,,,,,10.716,
1983-06-02,,,,,,,10.748,
1983-06-03,,,,,,,10.801,
1983-06-06,,,,,,,10.748,
1983-06-07,,,,,,,10.818,
1983-06-08,,,,,,,10.844,
1983-06-09,,,,,,,10.834,
1983-06-10,,,,,,,10.759,
1983-06-13,,,,,,,10.705,
1983-06-14,,,,,,,10.727,
1983-06-15,,,,,,,10.663,
1983-06-16,,,,,,,10.637,
1983-06-17,,,,,,,10.706,
1983-06-20,,,,,,,10.759,
1983-06-21,,,,,,,10.748,
1983-06-22,,,,,,,10.866,
1983-06-23,,,,,,,10.856,
1983-06-24,,,,,,,10.942,
1983-06-27,,,,,,,11.052,
1983-06-28,,,,,,,10.975,
1983-06-29,,,,,,,10.943,
1983-06-30,,,,,,,10.899,
1983-07-01,,,,,,,11.063,
1983-07-05,,,,,,,11.19,
1983-07-06,,,,,,,11.107,
1983-07-07,,,,,,,11.252,
1983-07-08,,,,,,,11.229,
1983-07-11,,,,,,,11.241,
1983-07-12,,,,,,,11.387,
1983-07-13,,,,,,,11.353,
1983-07-14,,,,,,,11.354,
1983-07-15,,,,,,,11.433,
1983-07-18,,,,,,,11.354,
1983-07-19,,,,,,,11.264,
1983-07-20,,,,,,,11.276,
1983-07-21,,,,,,,11.276,
1983-07-22,,,,,,,11.594,
1983-07-25,,,,,,,11.4,
1983-07-26,,,,,,,11.48,
1983-07-27,,,,,,,11.515,
1983-07-28,,,,,,,11.63,
1983-07-29,,,,,,,11.764,
1983-08-01,,,,,,,11.77,
1983-08-02,,,,,,,11.741,
1983-08-04,,,,,,,11.924,
1983-08-05,,,,,,,11.948,
1983-08-08,,,,,,,12.02,
1983-08-09,,,,,,,11.973,
1983-08-10,,,,,,,11.973,
1983-08-11,,,,,,,11.878,
1983-08-12,,,,,,,11.668,
1983-08-15,,,,,,,11.748,
1983-08-16,,,,,,,11.705,
1983-08-17,,,,,,,11.571,
1983-08-18,,,,,,,11.646,
1983-08-19,,,,,,,11.566,
1983-08-22,,,,,,,11.512,
1983-08-23,,,,,,,11.523,
1983-08-24,,,,,,,11.517,
1983-08-25,,,,,,,11.634,
1983-08-26,,,,,,,11.751,
1983-08-29,,,,,,,11.81,
1983-08-30,,,,,,,11.891,
1983-08-31,,,,,,,11.94,
1983-09-01,,,,,,,11.956,
1983-09-02,,,,,,,11.755,
1983-09-06,,,,,,,11.809,
1983-09-07,,,,,,,11.674,
1983-09-08,,,,,,,11.712,
1983-09-09,,,,,,,11.446,
1983-09-12,,,,,,,11.53,
1983-09-13,,,,,,,11.604,
1983-09-14,,,,,,,11.743,
1983-09-15,,,,,,,11.732,
1983-09-16,,,,,,,11.711,
1983-09-19,,,,,,,11.608,
1983-09-20,,,,,,,11.518,
1983-09-21,,,,,,,11.603,
1983-09-22,,,,,,,11.518,
1983-09-23,,,,,,,11.381,
1983-09-26,,,,,,,11.422,
1983-09-27,,,,,,,11.391,
1983-09-28,,,,,,,11.485,
1983-09-29,,,,,,,11.438,
1983-09-30,,,,,,,11.39,
1983-10-03,,,,,,,11.437,
1983-10-04,,,,,,,11.358,
1983-10-05,,,,,,,11.306,
1983-10-06,,,,,,,11.274,
1983-10-07,,,,,,,11.368,
1983-10-11,,,,,,,11.547,
1983-10-12,,,,,,,11.536,
1983-10-13,,,,,,,11.611,
1983-10-14,,,,,,,11.441,
1983-10-17,,,,,,,11.43,
1983-10-18,,,,,,,11.483,
1983-10-19,,,,,,,11.477,
1983-10-20,,,,,,,11.44,
1983-10-21,,,,,,,11.568,
1983-10-24,,,,,,,11.637,
1983-10-25,,,,,,,11.642,
1983-10-26,,,,,,,11.674,
1983-10-27,,,,,,,11.631,
1983-10-28,,,,,,,11.61,
1983-10-31,,,,,,,11.717,
1983-11-01,,,,,,,11.663,
1983-11-02,,,,,,,11.663,
1983-11-03,,,,,,,11.717,
1983-11-04,,,,,,,11.804,
1983-11-07,,,,,,,11.804,
1983-11-09,,,,,,,11.817,
1983-11-10,,,,,,,11.602,
1983-11-14,,,,,,,11.677,
1983-11-15,,,,,,,11.645,
1983-11-16,,,,,,,11.666,
1983-11-17,,,,,,,11.698,
1983-11-18,,,,,,,11.655,
1983-11-21,,,,,,,11.601,
1983-11-22,,,,,,,11.547,
1983-11-23,,,,,,,11.558,
1983-11-25,,,,,,,11.52,
1983-11-28,,,,,,,11.589,
1983-11-29,,,,,,,11.557,
1983-11-30,,,,,,,11.589,
1983-12-01,,,,,,,11.61,
1983-12-02,,,,,,,11.739,
1983-12-05,,,,,,,11.733,
1983-12-06,,,,,,,11.749,
1983-12-07,,,,,,,11.76,
1983-12-08,,,,,,,11.847,
1983-12-09,,,,,,,11.825,
1983-12-12,,,,,,,11.863,
1983-12-13,,,,,,,11.912,
1983-12-14,,,,,,,11.967,
1983-12-15,,,,,,,11.89,
1983-12-16,,,,,,,11.857,
1983-12-19,,,,,,,11.802,
1983-12-20,,,,,,,11.873,
1983-12-21,,,,,,,11.785,
1983-12-22,,,,,,,11.742,
1983-12-23,,,,,,,11.769,
1983-12-27,,,,,,,11.725,
1983-12-28,,,,,,,11.758,
1983-12-29,,,,,,,11.758,
1983-12-30,,,,,,,11.801,
1984-01-03,,,,,,,11.823,
1984-01-04,,,,,,,11.746,
1984-01-05,,,,,,,11.757,
1984-01-06,,,,,,,11.757,
1984-01-09,,,,,,,11.724,
1984-01-10,,,,,,,11.713,
1984-01-11,,,,,,,11.729,
1984-01-12,,,,,,,11.735,
1984-01-13,,,,,,,11.551,
1984-01-16,,,,,,,11.519,
1984-01-17,,,,,,,11.551,
1984-01-18,,,,,,,11.594,
1984-01-19,,,,,,,11.551,
1984-01-20,,,,,,,11.615,
1984-01-23,,,,,,,11.583,
1984-01-24,,,,,,,11.61,
1984-01-25,,,,,,,11.626,
1984-01-26,,,,,,,11.593,
1984-01-27,,,,,,,11.593,
1984-01-30,,,,,,,11.626,
1984-01-31,,,,,,,11.642,
1984-02-01,,,,,,,11.604,
1984-02-02,,,,,,,11.593,
1984-02-03,,,,,,,11.615,
1984-02-06,,,,,,,11.658,
1984-02-07,,,,,,,11.685,
1984-02-08,,,,,,,11.707,
1984-02-09,,,,,,,11.712,
1984-02-10,,,,,,,11.799,
1984-02-14,,,,,,,11.799,
1984-02-15,,,,,,,11.794,
1984-02-16,,,,,,,11.843,
1984-02-17,,,,,,,11.888,
1984-02-21,,,,,,,11.877,
1984-02-22,,,,,,,11.943,
1984-02-23,,,,,,,11.993,
1984-02-24,,,,,,,11.96,
1984-02-27,,,,,,,12.033,
1984-02-28,,,,,,,12.066,
1984-02-29,,,,,,,12.055,
1984-03-01,,,,,,,11.988,
1984-03-02,,,,,,,11.944,
1984-03-05,,,,,,,12.056,
1984-03-06,,,,,,,12.078,
1984-03-07,,,,,,,12.208,
1984-03-08,,,,,,,12.254,
1984-03-09,,,,,,,12.237,
1984-03-12,,,,,,,12.215,
1984-03-13,,,,,,,12.283,
1984-03-14,,,,,,,12.289,
1984-03-15,,,,,,,12.158,
1984-03-16,,,,,,,12.312,
1984-03-19,,,,,,,12.422,
1984-03-20,,,,,,,12.434,
1984-03-21,,,,,,,12.498,
1984-03-22,,,,,,,12.429,
1984-03-23,,,,,,,12.446,
1984-03-26,,,,,,,12.395,
1984-03-27,,,,,,,12.435,
1984-03-28,,,,,,,12.366,
1984-03-29,,,,,,,12.471,
1984-03-30,,,,,,,12.471,
1984-04-02,,,,,,,12.536,
1984-04-03,,,,,,,12.636,
1984-04-04,,,,,,,12.624,
1984-04-05,,,,,,,12.583,
1984-04-06,,,,,,,12.507,
1984-04-09,,,,,,,12.444,
1984-04-10,,,,,,,12.485,
1984-04-11,,,,,,,12.45,
1984-04-12,,,,,,,12.334,
1984-04-13,,,,,,,12.556,
1984-04-16,,,,,,,12.569,
1984-04-17,,,,,,,12.528,
1984-04-18,,,,,,,12.675,
1984-04-19,,,,,,,12.711,
1984-04-23,,,,,,,12.784,
1984-04-24,,,,,,,12.725,
1984-04-25,,,,,,,12.648,
1984-04-26,,,,,,,12.69,
1984-04-27,,,,,,,12.75,
1984-04-30,,,,,,,12.798,
1984-05-01,,,,,,,12.823,
1984-05-02,,,,,,,12.835,
1984-05-03,,,,,,,12.86,
1984-05-04,,,,,,,13.024,
1984-05-07,,,,,,,13.13,
1984-05-08,,,,,,,13.05,
1984-05-09,,,,,,,13.127,
1984-05-10,,,,,,,13.369,
1984-05-11,,,,,,,13.392,
1984-05-14,,,,,,,13.58,
1984-05-15,,,,,,,13.427,
1984-05-16,,,,,,,13.392,
1984-05-17,,,,,,,13.591,
1984-05-18,,,,,,,13.426,
1984-05-21,,,,,,,13.432,
1984-05-22,,,,,,,13.449,
1984-05-23,,,,,,,13.567,
1984-05-24,,,,,,,13.709,
1984-05-25,,,,,,,13.697,
1984-05-29,,,,,,,13.865,
1984-05-30,,,,,,,13.95,
1984-05-31,,,,,,,13.804,
1984-06-01,,,,,,,13.613,
1984-06-04,,,,,,,13.331,
1984-06-05,,,,,,,13.354,
1984-06-06,,,,,,,13.506,
1984-06-07,,,,,,,13.47,
1984-06-08,,,,,,,13.4,
1984-06-11,,,,,,,13.535,
1984-06-12,,,,,,,13.505,
1984-06-13,,,,,,,13.411,
1984-06-14,,,,,,,13.271,
1984-06-15,,,,,,,13.185,
1984-06-18,,,,,,,13.213,
1984-06-19,,,,,,,13.375,
1984-06-20,,,,,,,13.599,
1984-06-21,,,,,,,13.695,
1984-06-22,,,,,,,13.623,
1984-06-25,,,,,,,13.742,
1984-06-26,,,,,,,13.718,
1984-06-27,,,,,,,13.73,
1984-06-28,,,,,,,13.778,
1984-06-29,,,,,,,13.839,
1984-07-02,,,,,,,13.815,
1984-07-03,,,,,,,13.706,
1984-07-05,,,,,,,13.742,
1984-07-06,,,,,,,13.658,
1984-07-09,,,,,,,13.386,
1984-07-10,,,,,,,13.515,
1984-07-11,,,,,,,13.486,
1984-07-12,,,,,,,13.374,
1984-07-13,,,,,,,13.205,
1984-07-16,,,,,,,13.339,
1984-07-17,,,,,,,13.309,
1984-07-18,,,,,,,13.234,
1984-07-19,,,,,,,13.245,
1984-07-20,,,,,,,13.327,
1984-07-23,,,,,,,13.303,
1984-07-24,,,,,,,13.28,
1984-07-25,,,,,,,13.061,
1984-07-26,,,,,,,12.822,
1984-07-27,,,,,,,12.912,
1984-07-30,,,,,,,13.02,
1984-07-31,,,,,,,12.867,
1984-08-01,,,,,,,12.856,
1984-08-02,,,,,,,12.632,
1984-08-03,,,,,,,12.555,
1984-08-06,,,,,,,12.71,
1984-08-07,,,,,,,12.665,
1984-08-08,,,,,,,12.627,
1984-08-09,,,,,,,12.505,
1984-08-10,,,,,,,12.661,
1984-08-13,,,,,,,12.717,
1984-08-14,,,,,,,12.649,
1984-08-15,,,,,,,12.807,
1984-08-16,,,,,,,12.672,
1984-08-17,,,,,,,12.671,
1984-08-20,,,,,,,12.66,
1984-08-21,,,,,,,12.57,
1984-08-22,,,,,,,12.637,
1984-08-23,,,,,,,12.659,
1984-08-24,,,,,,,12.681,
1984-08-27,,,,,,,12.805,
1984-08-28,,,,,,,12.771,
1984-08-29,,,,,,,12.816,
1984-08-30,,,,,,,12.85,
1984-08-31,,,,,,,12.771,
1984-09-04,,,,,,,12.941,
1984-09-05,,,,,,,12.895,
1984-09-06,,,,,,,12.781,
1984-09-07,,,,,,,12.713,
1984-09-10,,,,,,,12.572,
1984-09-11,,,,,,,12.544,
1984-09-12,,,,,,,12.467,
1984-09-13,,,,,,,12.258,
1984-09-14,,,,,,,12.356,
1984-09-17,,,,,,,12.367,
1984-09-18,,,,,,,12.339,
1984-09-19,,,,,,,12.235,
1984-09-20,,,,,,,12.311,
1984-09-21,,,,,,,12.443,
1984-09-24,,,,,,,12.543,
1984-09-25,,,,,,,12.532,
1984-09-26,,,,,,,12.398,
1984-09-27,,,,,,,12.31,
1984-09-28,,,,,,,12.431,
1984-10-01,,,,,,,12.525,
1984-10-02,,,,,,,12.481,
1984-10-03,,,,,,,12.575,
1984-10-04,,,,,,,12.453,
1984-10-05,,,,,,,12.353,
1984-10-09,,,,,,,12.309,
1984-10-10,,,,,,,12.33,
1984-10-11,,,,,,,12.33,
1984-10-12,,,,,,,12.275,
1984-10-15,,,,,,,12.308,
1984-10-16,,,,,,,12.308,
1984-10-17,,,,,,,12.209,
1984-10-18,,,,,,,12.025,
1984-10-19,,,,,,,11.907,
1984-10-22,,,,,,,11.843,
1984-10-23,,,,,,,11.727,
1984-10-24,,,,,,,11.716,
1984-10-25,,,,,,,11.928,
1984-10-26,,,,,,,11.938,
1984-10-29,,,,,,,11.895,
1984-10-30,,,,,,,11.715,
1984-10-31,,,,,,,11.741,
1984-11-01,,,,,,,11.61,
1984-11-02,,,,,,,11.631,
1984-11-05,,,,,,,11.558,
1984-11-07,,,,,,,11.67,
1984-11-08,,,,,,,11.778,
1984-11-09,,,,,,,11.713,
1984-11-13,,,,,,,11.756,
1984-11-14,,,,,,,11.854,
1984-11-15,,,,,,,11.702,
1984-11-16,,,,,,,11.681,
1984-11-19,,,,,,,11.594,
1984-11-20,,,,,,,11.509,
1984-11-21,,,,,,,11.319,
1984-11-23,,,,,,,11.235,
1984-11-26,,,,,,,11.244,
1984-11-27,,,,,,,11.265,
1984-11-28,,,,,,,11.307,
1984-11-29,,,,,,,11.475,
1984-11-30,,,,,,,11.528,
1984-12-03,,,,,,,11.528,
1984-12-04,,,,,,,11.485,
1984-12-05,,,,,,,11.528,
1984-12-06,,,,,,,11.538,
1984-12-07,,,,,,,11.656,
1984-12-10,,,,,,,11.602,
1984-12-11,,,,,,,11.559,
1984-12-12,,,,,,,11.484,
1984-12-13,,,,,,,11.623,
1984-12-14,,,,,,,11.591,
1984-12-17,,,,,,,11.441,
1984-12-18,,,,,,,11.314,
1984-12-19,,,,,,,11.356,
1984-12-20,,,,,,,11.314,
1984-12-21,,,,,,,11.303,
1984-12-24,,,,,,,11.292,
1984-12-26,,,,,,,11.44,
1984-12-27,,,,,,,11.456,
1984-12-28,,,,,,,11.45,
1984-12-31,,,,,,,11.514,
1985-01-02,,,,,,,11.741,
1985-01-03,,,,,,,11.6,
1985-01-04,,,,,,,11.6,
1985-01-07,,,,,,,11.503,
1985-01-08,,,,,,,11.428,
1985-01-09,,,,,,,11.46,
1985-01-10,,,,,,,11.503,
1985-01-11,,,,,,,11.567,
1985-01-14,,,,,,,11.567,
1985-01-15,,,,,,,11.459,
1985-01-17,,,,,,,11.363,
1985-01-18,,,,,,,11.406,
1985-01-22,,,,,,,11.226,
1985-01-23,,,,,,,11.189,
1985-01-24,,,,,,,11.064,
1985-01-25,,,,,,,11.074,
1985-01-28,,,,,,,11.1,
1985-01-29,,,,,,,11.001,
1985-01-30,,,,,,,11.089,
1985-01-31,,,,,,,11.173,
1985-02-01,,,,,,,11.32,
1985-02-04,,,,,,,11.309,
1985-02-05,,,,,,,11.298,
1985-02-06,,,,,,,11.337,
1985-02-07,,,,,,,11.433,
1985-02-08,,,,,,,11.358,
1985-02-11,,,,,,,11.39,
1985-02-13,,,,,,,11.347,
1985-02-14,,,,,,,11.263,
1985-02-15,,,,,,,11.347,
1985-02-19,,,,,,,11.4,
1985-02-20,,,,,,,11.573,
1985-02-28,,,,,,,11.891,
1985-03-05,,,,,,,11.813,
1985-03-06,,,,,,,11.902,
1985-03-07,,,,,,,11.914,
1985-03-08,,,,,,,11.73,
1985-03-11,,,,,,,11.73,
1985-03-12,,,,,,,11.703,
1985-03-13,,,,,,,11.891,
1985-03-14,,,,,,,11.936,
1985-03-18,,,,,,,11.97,
1985-03-19,,,,,,,11.913,
1985-03-20,,,,,,,11.858,
1985-03-21,,,,,,,11.757,
1985-03-22,,,,,,,11.891,
1985-03-25,,,,,,,11.813,
1985-03-26,,,,,,,11.791,
1985-03-27,,,,,,,11.857,
1985-03-28,,,,,,,11.68,
1985-03-29,,,,,,,11.647,
1985-04-01,,,,,,,11.625,
1985-04-02,,,,,,,11.68,
1985-04-03,,,,,,,11.702,
1985-04-04,,,,,,,11.68,
1985-04-08,,,,,,,11.735,
1985-04-09,,,,,,,11.559,
1985-04-10,,,,,,,11.57,
1985-04-11,,,,,,,11.396,
1985-04-12,,,,,,,11.386,
1985-04-15,,,,,,,11.332,
1985-04-16,,,,,,,11.214,
1985-04-17,,,,,,,11.267,
1985-04-18,,,,,,,11.129,
1985-04-19,,,,,,,11.129,
1985-04-22,,,,,,,11.098,
1985-04-23,,,,,,,11.171,
1985-04-24,,,,,,,11.257,
1985-04-25,,,,,,,11.375,
1985-04-26,,,,,,,11.321,
1985-04-29,,,,,,,11.439,
1985-04-30,,,,,,,11.385,
1985-05-01,,,,,,,11.288,
1985-05-02,,,,,,,11.224,
1985-05-03,,,,,,,11.182,
1985-05-06,,,,,,,11.139,
1985-05-07,,,,,,,11.128,
1985-05-08,,,,,,,11.263,
1985-05-09,,,,,,,11.21,
1985-05-10,,,,,,,11.032,
1985-05-13,,,,,,,11.001,
1985-05-14,,,,,,,10.826,
1985-05-15,,,,,,,10.877,
1985-05-16,,,,,,,10.795,
1985-05-17,,,,,,,10.644,
1985-05-20,,,,,,,10.543,
1985-05-21,,,,,,,10.573,
1985-05-22,,,,,,,10.653,
1985-05-23,,,,,,,10.622,
1985-05-24,,,,,,,10.562,
1985-05-28,,,,,,,10.432,
1985-05-29,,,,,,,10.402,
1985-05-30,,,,,,,10.416,
1985-05-31,,,,,,,10.264,
1985-06-03,,,,,,,10.031,
1985-06-04,,,,,,,9.945,
1985-06-05,,,,,,,9.859,
1985-06-06,,,,,,,9.916,
1985-06-07,,,,,,,10.218,
1985-06-10,,,,,,,10.068,
1985-06-12,,,,,,,10.144,
1985-06-13,,,,,,,10.125,
1985-06-14,,,,,,,10.028,
1985-06-17,,,,,,,9.941,
1985-06-18,,,,,,,9.908,
1985-06-19,,,,,,,10.027,
1985-06-20,,,,,,,10.23,
1985-06-21,,,,,,,10.328,
1985-06-24,,,,,,,10.406,
1985-06-25,,,,,,,10.515,
1985-06-26,,,,,,,10.445,
1985-06-27,,,,,,,10.386,
1985-06-28,,,,,,,10.179,
1985-07-01,,,,,,,10.188,
1985-07-02,,,,,,,10.188,
1985-07-03,,,,,,,10.188,
1985-07-05,,,,,,,9.975,
1985-07-08,,,,,,,10.003,
1985-07-09,,,,,,,10.012,
1985-07-10,,,,,,,10.079,
1985-07-11,,,,,,,10.235,
1985-07-12,,,,,,,10.245,
1985-07-15,,,,,,,10.244,
1985-07-16,,,,,,,10.088,
1985-07-17,,,,,,,10.049,
1985-07-18,,,,,,,10.332,
1985-07-19,,,,,,,10.283,
1985-07-22,,,,,,,10.421,
1985-07-23,,,,,,,10.401,
1985-07-24,,,,,,,10.481,
1985-07-25,,,,,,,10.47,
1985-07-26,,,,,,,10.606,
1985-07-29,,,,,,,10.611,
1985-07-30,,,,,,,10.621,
1985-07-31,,,,,,,10.51,
1985-08-01,,,,,,,10.51,
1985-08-02,,,,,,,10.651,
1985-08-05,,,,,,,10.57,
1985-08-06,,,,,,,10.595,
1985-08-07,,,,,,,10.533,
1985-08-08,,,,,,,10.451,
1985-08-09,,,,,,,10.359,
1985-08-12,,,,,,,10.4,
1985-08-13,,,,,,,10.431,
1985-08-14,,,,,,,10.339,
1985-08-15,,,,,,,10.441,
1985-08-16,,,,,,,10.248,
1985-08-19,,,,,,,10.228,
1985-08-20,,,,,,,10.168,
1985-08-21,,,,,,,10.108,
1985-08-22,,,,,,,10.128,
1985-08-23,,,,,,,10.162,
1985-08-26,,,,,,,10.137,
1985-08-27,,,,,,,10.087,
1985-08-28,,,,,,,10.097,
1985-08-29,,,,,,,10.117,
1985-08-30,,,,,,,10.267,
1985-09-03,,,,,,,10.206,
1985-09-04,,,,,,,10.146,
1985-09-05,,,,,,,10.246,
1985-09-06,,,,,,,10.469,
1985-09-09,,,,,,,10.448,
1985-09-10,,,,,,,10.443,
1985-09-11,,,,,,,10.479,
1985-09-12,,,,,,,10.53,
1985-09-13,,,,,,,10.361,
1985-09-16,,,,,,,10.34,
1985-09-17,,,,,,,10.366,
1985-09-18,,,,,,,10.447,
1985-09-19,,,,,,,10.366,
1985-09-20,,,,,,,10.315,
1985-09-23,,,,,,,10.355,
1985-09-24,,,,,,,10.289,
1985-09-25,,,,,,,10.213,
1985-09-26,,,,,,,10.183,
1985-09-27,,,,,,,10.253,
1985-09-30,,,,,,,10.273,
1985-10-01,,,,,,,10.253,
1985-10-02,,,,,,,10.243,
1985-10-03,,,,,,,10.303,
1985-10-04,,,,,,,10.364,
1985-10-07,,,,,,,10.395,
1985-10-08,,,,,,,10.344,
1985-10-09,,,,,,,10.343,
1985-10-10,,,,,,,10.323,
1985-10-11,,,,,,,10.323,
1985-10-15,,,,,,,10.267,
1985-10-16,,,,,,,10.252,
1985-10-17,,,,,,,10.161,
1985-10-18,,,,,,,10.171,
1985-10-21,,,,,,,10.14,
1985-10-22,,,,,,,10.09,
1985-10-23,,,,,,,10.1,
1985-10-24,,,,,,,10.11,
1985-10-25,,,,,,,10.19,
1985-10-28,,,,,,,10.251,
1985-10-29,,,,,,,10.039,
1985-10-30,,,,,,,9.97,
1985-10-31,,,,,,,9.94,
1985-11-01,,,,,,,9.94,
1985-11-04,,,,,,,9.934,
1985-11-05,,,,,,,9.89,
1985-11-06,,,,,,,9.909,
1985-11-07,,,,,,,9.87,
1985-11-08,,,,,,,9.821,
1985-11-12,,,,,,,9.722,
1985-11-13,,,,,,,9.771,
1985-11-14,,,,,,,9.904,
1985-11-15,,,,,,,9.84,
1985-11-18,,,,,,,9.678,
1985-11-19,,,,,,,9.673,
1985-11-20,,,,,,,9.605,
1985-11-21,,,,,,,9.582,
1985-11-22,,,,,,,9.65,
1985-11-25,,,,,,,9.669,
1985-11-26,,,,,,,9.679,
1985-11-27,,,,,,,9.61,
1985-11-29,,,,,,,9.56,
1985-12-02,,,,,,,9.679,
1985-12-03,,,,,,,9.619,
1985-12-04,,,,,,,9.584,
1985-12-05,,,,,,,9.609,
1985-12-06,,,,,,,9.589,
1985-12-09,,,,,,,9.421,
1985-12-10,,,,,,,9.382,
1985-12-11,,,,,,,9.179,
1985-12-12,,,,,,,9.188,
1985-12-13,,,,,,,9.198,
1985-12-16,,,,,,,9.126,
1985-12-17,,,,,,,9.016,
1985-12-18,,,,,,,9.092,
1985-12-19,,,,,,,9.106,
1985-12-20,,,,,,,9.059,
1985-12-23,,,,,,,9.077,
1985-12-24,,,,,,,9.048,
1985-12-26,,,,,,,9.001,
1985-12-27,,,,,,,8.963,
1985-12-30,,,,,,,8.977,
1985-12-31,,,,,,,8.986,
1986-01-02,,,,,,,9.024,
1986-01-03,,,,,,,9.033,
1986-01-06,,,,,,,9.052,
1986-01-07,,,,,,,8.919,
1986-01-08,,,,,,,9.08,
1986-01-09,,,,,,,9.263,
1986-01-10,,,,,,,9.409,
1986-01-13,,,,,,,9.449,
1986-01-14,,,,,,,9.399,
1986-01-15,,,,,,,9.243,
1986-01-16,,,,,,,9.146,
1986-01-17,,,,,,,9.253,
1986-01-21,,,,,,,9.233,
1986-01-22,,,,,,,9.223,
1986-01-23,,,,,,,9.204,
1986-01-24,,,,,,,9.175,
1986-01-27,,,,,,,9.088,
1986-01-28,,,,,,,9.011,
1986-01-29,,,,,,,9.097,
1986-01-30,,,,,,,9.073,
1986-01-31,,,,,,,9.049,
1986-02-03,,,,,,,8.972,
1986-02-04,,,,,,,8.953,
1986-02-05,,,,,,,8.963,
1986-02-06,,,,,,,9.031,
1986-02-07,,,,,,,9.072,
1986-02-10,,,,,,,8.944,
1986-02-11,,,,,,,8.934,
1986-02-12,,,,,,,8.887,
1986-02-13,,,,,,,8.81,
1986-02-14,,,,,,,8.687,
1986-02-18,,,,,,,8.65,
1986-02-19,,,,,,,8.687,
1986-02-20,,,,,,,8.621,
1986-02-21,,,,,,,8.454,
1986-02-24,,,,,,,8.417,
1986-02-25,,,,,,,8.426,
1986-02-26,,,,,,,8.234,
1986-02-27,,,,,,,8.125,
1986-02-28,,,,,,,8.134,
1986-03-03,,,,,,,7.938,
1986-03-04,,,,,,,7.867,
1986-03-05,,,,,,,8.097,
1986-03-06,,,,,,,8.017,
1986-03-07,,,,,,,7.946,
1986-03-10,,,,,,,7.761,
1986-03-11,,,,,,,7.656,
1986-03-12,,,,,,,7.708,
1986-03-13,,,,,,,7.673,
1986-03-14,,,,,,,7.716,
1986-03-17,,,,,,,7.785,
